TURISTAS,PERNOCTACIONES,ESTANCIA_MEDIA
45680,285584,6.2518388791593695
25408,125886,4.954581234256927
220185,1363709,6.193469128233077
15097,108927,7.215142081208187
9468,60243,6.362801013941699
764818,5837917,7.6330800268822125
13247,90427,6.826224805616366
72939,363369,4.981820425286884
9322,67394,7.229564471143531
571471,3147240,5.507261085864375
11696,51718,4.421853625170999
70043,563955,8.051554045372129
361381,2632904,7.285673568892665
63992,318541,4.9778253531691465
33310,178219,5.350315220654458
7970,46412,5.823337515683814
49667,326403,6.571828376990759
36234,224861,6.205801181211017
543147,4258244,7.839947564839721
9128,58164,6.372042068361087
133777,756457,5.654611779304365
7783,45737,5.876525761274573
64715,423014,6.536568029050452
6515,44580,6.842670759785111
25210,172495,6.842324474414915
191528,1293555,6.753868886011444
19977,126187,6.316614106222156
16553,103680,6.263517187216818
46111,290389,6.297607946043244
6457,41441,6.417995973362243
43968,317904,7.2303493449781655
14926,106210,7.11577113761222
446552,3567227,7.988379852738315
66717,572504,8.581081283630859
35446,251405,7.092619759634373
33128,230563,6.9597621347500604
65243,432061,6.622334963137808
957116,4996730,5.220610667881427
60079,346498,5.767372958937399
38716,209657,5.415254675069739
30196,189861,6.287620876937343
49778,401969,8.075234039133754
16349,71734,4.387668970579241
19778,143149,7.237789463039741
11570,76415,6.604580812445981
28329,172498,6.089095979385083
152039,1030579,6.778385808904294
27556,197582,7.170198867760197
133960,761534,5.684786503433861
298327,1548662,5.191156013367881
93790,643921,6.8655613604861925
18221,115968,6.364524449810658
58085,382793,6.590221227511406
28441,145654,5.121268591118456
419999,2797108,6.659796809040022
16594,122284,7.369169579366036
12472,79594,6.38181526619628
869910,6794033,7.810041268636986
16717,120198,7.190165699587246
71214,378694,5.317690341786728
11470,87253,7.6070619006102875
710118,4059204,5.716238709622908
15506,71266,4.596027344253837
88479,783028,8.849873981396716
464643,3491755,7.514920056903903
80475,411439,5.112631251941597
38362,205685,5.361686043480527
10187,57693,5.663394522430549
62069,414077,6.671236849312861
43954,295964,6.733494107475997
611946,4846651,7.920063208191572
11716,82043,7.002645954250598
160714,966507,6.013832024590266
9158,58808,6.421489408167722
80237,542227,6.757817465757693
9315,66891,7.180998389694042
32600,225973,6.931687116564417
251942,1740323,6.907633502949092
25636,167184,6.521454205024185
21944,135780,6.187568355814801
57159,397931,6.961825784215959
7277,50169,6.894187165040539
62620,413720,6.606834877036091
16183,112106,6.927392943212013
557782,4220603,7.566760849220663
69825,572309,8.196333691371285
39780,276009,6.9383861236802415
42730,288639,6.754949684062719
69420,436663,6.2901613367905505
1114665,5593520,5.018117551013084
72290,402520,5.568128371835662
44275,230278,5.201084133258046
39482,245660,6.222075882680715
54474,429767,7.889396776443808
20414,81938,4.013814049181934
21630,145975,6.748728617660657
13450,89584,6.660520446096654
33351,201160,6.031603250277353
188625,1166559,6.1845407554671965
32791,226570,6.909517855509134
162376,850493,5.237799921170616
447627,2210869,4.939087677910403
104717,714741,6.825453364783177
20406,118718,5.817798686660786
71524,448927,6.276592472456798
31708,166280,5.24410243471679
1087258,6188660,5.6919884700779395
18407,128600,6.986472537621557
15641,96247,6.153506809027556
695180,5235822,7.53160620271009
20403,150107,7.3571043473998925
64861,356944,5.50321456653459
13931,101098,7.257052616466872
735744,3992097,5.425932117693111
14683,65691,4.473949465368113
105646,822232,7.782897601423622
616051,4324853,7.020284034925679
94469,478710,5.067376599731129
42183,232267,5.506175473531991
12889,72428,5.619365350298704
78483,476940,6.076984824739116
52257,316656,6.059590102761352
498591,3717074,7.45515663138725
12218,77853,6.371992142740219
180387,1043096,5.7825453053712295
9864,59762,6.05859691808597
162264,994652,6.129837795197949
10069,73851,7.334492005164366
34804,226371,6.504166187794507
273416,1803872,6.597536354858531
28197,175326,6.217895520800085
24964,147914,5.925092132671046
59019,403994,6.845151561361596
9332,62228,6.668238319759966
85008,584163,6.871859119141728
18907,126041,6.666366954038187
633089,4418523,6.9793078066433
76154,593936,7.799143840113454
36292,243274,6.703240383555604
47645,331250,6.952460908804701
68759,444647,6.466746171410288
1264996,6173209,4.8800225455258355
79675,443661,5.568384060244744
45737,257726,5.634956381048167
41599,253202,6.086732854155148
60093,439086,7.306774499525735
19925,82510,4.141028858218319
20438,150742,7.375574909482337
12783,87057,6.810373151842291
34572,219144,6.338771259979174
205783,1296011,6.297949782051967
34194,247869,7.248903316371293
178565,950067,5.320566740402654
530613,2590596,4.882270129077124
109182,742575,6.801258449194922
20974,136799,6.522313340326118
68097,447453,6.5708180977135555
47236,221939,4.698513845372174
1817868,9906627,5.449585448448402
18185,134884,7.417321968655485
17922,116447,6.4974333221738645
604565,4349609,7.194609347216594
22919,179860,7.847637331471705
71767,382539,5.33029108085889
18373,136869,7.4494638872258205
807306,4448355,5.510122555759526
15985,76320,4.77447607131686
108153,846866,7.8302589849564965
681674,4461286,6.544603432139116
114325,547474,4.78875136671769
37444,214030,5.716002563828651
13127,78911,6.011350651329321
89037,572116,6.42559834675472
55215,346655,6.278275830843068
438996,3095001,7.050180411666621
13123,86747,6.6103025222891105
186689,1117632,5.986598032021169
10119,59505,5.880521790690779
211985,1293036,6.0996579946694345
10912,77321,7.085868768328446
36520,249086,6.820536692223439
297907,1910665,6.413629085587113
27667,175736,6.351827086420646
24503,150918,6.159164183977472
63130,419754,6.649041660066529
9695,61223,6.314904589994843
83012,622590,7.5
18033,137400,7.619364498419564
627395,4917892,7.838589724176954
78492,659469,8.401735208683688
36744,300186,8.169660352710647
55559,386715,6.960438452815925
66784,441664,6.613320555821754
1240175,6792581,5.4771149232971155
75797,473654,6.2489808303758725
42765,284440,6.651233485326786
47900,323787,6.75964509394572
56548,459876,8.132489212704252
19189,90204,4.700818177080619
18922,144184,7.619913328400803
12442,88595,7.120639768525961
31186,197209,6.323638812287565
188357,1262707,6.703796514066374
27562,206814,7.503591901893912
168217,1026138,6.100085009244012
511153,2948212,5.767768163348352
93272,687614,7.372137404580153
19605,134069,6.838510584034685
71523,456463,6.3820449365938225
43351,237335,5.474729533344098
2073329,12468016,6.013525108653764
17873,127548,7.1363509203827
16257,119552,7.353878329335056
599409,4602376,7.678189683504919
23997,198863,8.286994207609284
73230,425525,5.810801584050252
18428,147474,8.002713262426742
800854,4829502,6.0304400052943485
15837,76319,4.819031382206226
109462,937642,8.565913284975608
693712,4978384,7.1764420970085565
98220,557750,5.678578700875585
36819,217617,5.910453841766479
12160,81179,6.675904605263158
104812,653765,6.23750143113384
52389,349623,6.673595602130218
436994,3269643,7.482123324347703
12898,89059,6.904868971933633
159529,1009700,6.329256749556507
10142,69785,6.880792743048708
209009,1558647,7.4573200197120695
9203,73661,8.004020428121265
35920,255261,7.1063752783964365
280361,2010320,7.170469501820866
27151,190012,6.998342602482413
24638,158639,6.43879373325757
60693,468159,7.713558400474519
9711,65820,6.777880753784368
83847,640159,7.634846804298305
19569,146617,7.4923092646532785
776549,6493719,8.36227849111904
108545,760183,7.003390298954351
58521,316579,5.4096649066147195
64869,482782,7.442414712728731
71736,458097,6.385873201739712
1308867,7496702,5.727627023983338
86852,548523,6.315605858241606
80628,335010,4.155008185741926
60339,428222,7.0969356469281895
85341,616845,7.228002952859704
23700,97924,4.131814345991561
24982,172952,6.923064606516692
17975,120285,6.691794158553547
38823,216112,5.566597120263761
213806,1400479,6.550232453719727
27010,211984,7.848352462051092
236485,1229897,5.200740004651458
796597,4992309,6.267044691355855
103451,733255,7.087945017447874
24378,160780,6.595290835999672
75578,474200,6.274312630659716
64024,331538,5.178339372735224
2429298,15592682,6.418595824802062
22130,139394,6.298870311793945
19392,134681,6.945183580858086
670292,5384608,8.033227309888824
29386,224649,7.644762812223508
90803,516085,5.683567723533363
17981,134772,7.49524498081308
780601,4960832,6.355144305477446
23369,110329,4.72116907013565
135898,1116607,8.216507969212204
780951,5988055,7.667644961079504
133858,678716,5.070417905541693
43645,261915,6.0010310459388245
23220,108628,4.678208440999138
112177,743493,6.627855977606818
68420,388506,5.678251973107279
479411,3796912,7.919951774156204
17874,112489,6.2934429898176125
136996,915693,6.684085666734795
13441,85733,6.378468863923815
307901,2235762,7.261301522242539
12892,91095,7.066009928637915
40627,278708,6.86016688409186
318479,2323339,7.2951089396789115
41001,227736,5.554401112167996
35283,195232,5.533316327976646
63854,478369,7.491605850847245
13873,105138,7.578605925178404
109153,935447,8.570053044808663
18595,153222,8.239956977682173
860261,8071755,9.382914022604767
132013,1024835,7.76313696378387
63751,351507,5.51374880394033
86007,761237,8.850872603392746
77410,496060,6.4082159927657925
1330086,8137308,6.117881099417632
93957,638960,6.800557701927477
93437,401579,4.297858450078663
80572,662647,8.224283870327161
115233,998451,8.664627320298873
31228,118042,3.7800051236070193
22467,173805,7.736012818800908
13350,106423,7.971760299625468
43173,266292,6.168021680216802
258830,1688039,6.521805818490901
25890,218932,8.456237929702588
288577,1395735,4.836612065410618
953981,6594577,6.9126921815004705
117207,856769,7.309879102783963
19248,155464,8.076891105569409
92701,621178,6.700877013192954
69810,407750,5.840853745881679
2300481,15789367,6.863506805750624
22395,161567,7.214422862246037
17388,135262,7.779043018173453
672890,5628413,8.364536551293673
39625,302453,7.632883280757098
86351,560475,6.4906602123889705
21829,196685,9.010261578633928
638334,4064168,6.3668361704060885
43635,131931,3.023513234788587
166935,1504510,9.012549794830322
872235,7125338,8.169057650747792
105055,591590,5.63124077863976
66955,415256,6.20201627959077
29749,126779,4.261622239403005
154814,1110039,7.170146110816852
86224,473860,5.495685655965857
472855,3969257,8.39423713400514
14464,108731,7.51735342920354
141337,939762,6.64908693406539
10721,80700,7.527282902714299
384616,3163788,8.225835638662979
10732,87602,8.162691017517703
36634,289308,7.897253917126167
345046,2724319,7.895524075050862
42123,230891,5.481352230372956
48656,253883,5.217917625780993
58835,471970,8.021925724483726
12558,109502,8.719700589265807
91739,684095,7.456970317967277
19033,144827,7.609257605212
666914,5186479,7.776833294847611
96139,765561,7.963063897065707
36047,225711,6.2615751657558185
61501,476410,7.746378107673046
63771,410429,6.435981872638033
1196151,6362162,5.318861916263081
81124,503109,6.2017282185296585
48811,280323,5.743029235213374
56133,399906,7.124258457591791
69196,558210,8.067084802589745
22282,96238,4.319091643479041
21971,159492,7.259205316098494
13260,100202,7.556711915535445
29693,192636,6.4875896675984235
206079,1341666,6.510445023510401
26438,204498,7.7350026477040625
174230,971868,5.578074958388338
578647,3559425,6.15128912791391
98646,688803,6.982574052673195
20174,144218,7.148706255576484
76817,490137,6.380579819571189
45318,260728,5.753298909925416
2081401,12868167,6.182454510207307
18056,142766,7.906845369960124
18302,131025,7.159053655338214
636376,4936212,7.756753868781978
24283,210864,8.683605814767533
80374,482879,6.007900564859283
19730,157458,7.980638621388748
775057,4346517,5.607996573155265
20249,86703,4.281841078571781
124637,1069412,8.580212938373036
722938,5035400,6.965189269342599
106289,566646,5.331181966148896
37756,245724,6.508210615531306
13672,81489,5.960283791691047
110678,745634,6.7369666961817165
52351,310714,5.935206586311628
449323,3368368,7.496540350705395
13457,97856,7.27175447722375
157644,979897,6.215885158965771
10489,69870,6.661264181523501
241983,1755943,7.256472562122132
12365,88134,7.127699150828953
36615,269482,7.35987983067049
294761,2034505,6.902219085971346
29456,186551,6.333208853883759
25092,154657,6.163597959509007
62917,445636,7.082918765993293
9578,79169,8.265713092503654
